TRIP_ID,TRAVEL_TIME
T1,750.7533807632581
T2,750.7533807632581
T3,750.7533807632581
T4,750.7533807632581
T5,750.7533807632581
T6,835.3152246223935
T7,750.7533807632581
T8,835.3152246223935
T9,750.7533807632581
T10,750.7533807632581
T11,750.7533807632581
T12,893.7772362514529
T13,893.7772362514529
T14,893.7772362514529
T15,893.7772362514529
T16,893.7772362514529
T17,893.7772362514529
T18,893.7772362514529
T19,750.7533807632581
T20,893.7772362514529
T21,750.7533807632581
T22,835.3152246223935
T23,835.3152246223935
T24,750.7533807632581
T25,750.7533807632581
T26,750.7533807632581
T27,750.7533807632581
T28,750.7533807632581
T29,750.7533807632581
T30,750.7533807632581
T31,750.7533807632581
T32,750.7533807632581
T33,893.7772362514529
T34,893.7772362514529
T35,893.7772362514529
T36,893.7772362514529
T37,835.3152246223935
T38,750.7533807632581
T39,750.7533807632581
T40,750.7533807632581
T41,750.7533807632581
T42,893.7772362514529
T43,893.7772362514529
T44,750.7533807632581
T45,750.7533807632581
T46,750.7533807632581
T47,893.7772362514529
T48,893.7772362514529
T49,750.7533807632581
T50,750.7533807632581
T51,750.7533807632581
T52,750.7533807632581
T53,750.7533807632581
T54,750.7533807632581
T55,750.7533807632581
T56,750.7533807632581
T57,750.7533807632581
T58,750.7533807632581
T59,893.7772362514529
T60,835.3152246223935
T61,750.7533807632581
T62,893.7772362514529
T63,893.7772362514529
T64,835.3152246223935
T65,750.7533807632581
T66,750.7533807632581
T67,750.7533807632581
T68,835.3152246223935
T69,893.7772362514529
T70,750.7533807632581
T71,873.7882692036991
T72,893.7772362514529
T73,750.7533807632581
T74,893.7772362514529
T75,718.7888265719307
T76,861.8126820601254
T77,718.7888265719307
T78,861.8126820601254
T79,861.8126820601254
T80,861.8126820601254
T81,803.3506704310661
T82,718.7888265719307
T83,803.3506704310661
T84,803.3506704310661
T85,718.7888265719307
T86,803.3506704310661
T87,861.8126820601254
T88,861.8126820601254
T90,718.7888265719307
T91,803.3506704310661
T92,803.3506704310661
T93,861.8126820601254
T94,861.8126820601254
T95,803.3506704310661
T96,681.2238080892638
T98,824.2476635774585
T99,803.3506704310661
T100,803.3506704310661
T101,803.3506704310661
T102,861.8126820601254
T103,718.7888265719307
T104,718.7888265719307
T107,861.8126820601254
T109,718.7888265719307
T110,718.7888265719307
T111,803.3506704310661
T112,718.7888265719307
T113,718.7888265719307
T114,718.7888265719307
T115,803.3506704310661
T116,803.3506704310661
T117,803.3506704310661
T118,718.7888265719307
T119,803.3506704310661
T120,803.3506704310661
T121,861.8126820601254
T122,718.7888265719307
T123,681.2238080892638
T124,861.8126820601254
T125,718.7888265719307
T126,803.3506704310661
T127,803.3506704310661
T128,803.3506704310661
T129,803.3506704310661
T130,718.7888265719307
T131,751.8820135289162
T132,861.8126820601254
T133,803.3506704310661
T134,861.8126820601254
T135,718.7888265719307
T136,718.7888265719307
T137,718.7888265719307
T138,824.2476635774585
T139,861.8126820601254
T140,861.8126820601254
T141,861.8126820601254
T142,718.7888265719307
T143,718.7888265719307
T144,803.3506704310661
T145,803.3506704310661
T146,861.8126820601254
T147,718.7888265719307
T148,803.3506704310661
