TRIP_ID,TRAVEL_TIME
T1,631.6559816929281
T2,631.6559816929281
T3,631.6559816929281
T4,631.6559816929281
T5,631.6559816929281
T6,714.7002805625557
T7,631.6559816929281
T8,714.7002805625557
T9,631.6559816929281
T10,631.6559816929281
T11,631.6559816929281
T12,640.0427481993489
T13,640.0427481993489
T14,640.0427481993489
T15,640.0427481993489
T16,640.0427481993489
T17,640.0427481993489
T18,640.0427481993489
T19,631.6559816929281
T20,640.0427481993489
T21,631.6559816929281
T22,714.7002805625557
T23,714.7002805625557
T24,631.6559816929281
T25,631.6559816929281
T26,631.6559816929281
T27,631.6559816929281
T28,631.6559816929281
T29,631.6559816929281
T30,631.6559816929281
T31,631.6559816929281
T32,631.6559816929281
T33,640.0427481993489
T34,640.0427481993489
T35,640.0427481993489
T36,640.0427481993489
T37,714.7002805625557
T38,631.6559816929281
T39,631.6559816929281
T40,631.6559816929281
T41,631.6559816929281
T42,640.0427481993489
T43,640.0427481993489
T44,631.6559816929281
T45,631.6559816929281
T46,631.6559816929281
T47,640.0427481993489
T48,640.0427481993489
T49,631.6559816929281
T50,631.6559816929281
T51,631.6559816929281
T52,631.6559816929281
T53,631.6559816929281
T54,631.6559816929281
T55,631.6559816929281
T56,631.6559816929281
T57,631.6559816929281
T58,631.6559816929281
T59,640.0427481993489
T60,714.7002805625557
T61,631.6559816929281
T62,640.0427481993489
T63,640.0427481993489
T64,714.7002805625557
T65,631.6559816929281
T66,631.6559816929281
T67,631.6559816929281
T68,714.7002805625557
T69,640.0427481993489
T70,631.6559816929281
T71,625.6538089365081
T72,640.0427481993489
T73,631.6559816929281
T74,640.0427481993489
T75,645.4572500896325
T76,754.5219619515295
T77,645.4572500896325
T78,754.5219619515295
T79,754.5219619515295
T80,754.5219619515295
T81,708.479793828598
T82,645.4572500896325
T83,708.479793828598
T84,708.479793828598
T85,645.4572500896325
T86,708.479793828598
T87,754.5219619515295
T88,754.5219619515295
T90,645.4572500896325
T91,708.479793828598
T92,708.479793828598
T93,754.5219619515295
T94,754.5219619515295
T95,708.479793828598
T96,602.0381511204479
T98,733.6101905828515
T99,708.479793828598
T100,708.479793828598
T101,708.479793828598
T102,754.5219619515295
T103,645.4572500896325
T104,645.4572500896325
T107,754.5219619515295
T109,645.4572500896325
T110,645.4572500896325
T111,708.479793828598
T112,645.4572500896325
T113,645.4572500896325
T114,645.4572500896325
T115,708.479793828598
T116,708.479793828598
T117,708.479793828598
T118,645.4572500896325
T119,708.479793828598
T120,708.479793828598
T121,754.5219619515295
T122,645.4572500896325
T123,602.0381511204479
T124,754.5219619515295
T125,645.4572500896325
T126,708.479793828598
T127,708.479793828598
T128,708.479793828598
T129,708.479793828598
T130,645.4572500896325
T131,605.5296045030237
T132,754.5219619515295
T133,708.479793828598
T134,754.5219619515295
T135,645.4572500896325
T136,645.4572500896325
T137,645.4572500896325
T138,733.6101905828515
T139,754.5219619515295
T140,754.5219619515295
T141,754.5219619515295
T142,645.4572500896325
T143,645.4572500896325
T144,708.479793828598
T145,708.479793828598
T146,754.5219619515295
T147,645.4572500896325
T148,708.479793828598
T149,602.0381511204479
T151,708.479793828598
T152,708.479793828598
T153,645.4572500896325
T154,754.5219619515295
T155,645.4572500896325
T156,645.4572500896325
T157,708.479793828598
T158,848.0994410243031
T159,761.211283983797
T160,848.0994410243031
T161,761.211283983797
T162,744.705871756984
T163,744.705871756984
T164,848.0994410243031
T166,744.705871756984
T167,744.705871756984
T168,848.0994410243031
T169,761.211283983797
T170,848.0994410243031
T171,744.705871756984
T172,848.0994410243031
T173,744.705871756984
T174,740.1168626937946
T175,848.0994410243031
T176,761.211283983797
T177,744.705871756984
T178,744.705871756984
T179,744.705871756984
T180,761.211283983797
T181,744.705871756984
T182,744.705871756984
T183,761.211283983797
T184,744.705871756984
T185,848.0994410243031
T186,848.0994410243031
T187,848.0994410243031
T188,744.705871756984
T189,744.705871756984
T190,848.0994410243031
T191,761.211283983797
T192,744.705871756984
T193,761.211283983797
T194,848.0994410243031
T195,744.705871756984
T196,744.705871756984
T197,740.1168626937946
T198,848.0994410243031
T199,744.705871756984
T200,848.0994410243031
T201,761.211283983797
T202,744.705871756984
T203,761.211283983797
T204,761.211283983797
T205,744.705871756984
T206,740.1168626937946
T207,744.705871756984
T208,716.3231337064676
T209,848.0994410243031
T210,744.705871756984
T211,761.211283983797
T212,761.211283983797
T213,744.705871756984
T214,744.705871756984
T215,848.0994410243031
T216,848.0994410243031
T217,761.211283983797
T218,744.705871756984
T219,744.705871756984
T220,761.211283983797
T221,744.705871756984
T222,744.705871756984
T223,848.0994410243031
T224,731.1423305113474
T225,744.705871756984
T226,744.705871756984
T227,744.705871756984
T228,740.1168626937946
T229,761.211283983797
T230,800.6289007248536
T231,761.211283983797
T232,744.705871756984
T233,744.705871756984
T234,761.211283983797
T235,848.0994410243031
T236,470.31101127908704
T237,517.5629916241893
T238,470.31101127908704
T239,517.5629916241893
T240,517.5629916241893
T241,517.5629916241893
T242,517.5629916241893
T243,517.5629916241893
T244,517.5629916241893
T245,517.5629916241893
T246,517.5629916241893
T247,470.31101127908704
T248,517.5629916241893
T249,517.5629916241893
T250,470.31101127908704
T251,675.7479686469153
T252,517.5629916241893
T253,517.5629916241893
T254,470.31101127908704
T255,517.5629916241893
T256,517.5629916241893
T257,470.31101127908704
T258,470.31101127908704
T259,517.5629916241893
T260,675.7479686469153
T261,517.5629916241893
T262,470.31101127908704
T263,517.5629916241893
T264,517.5629916241893
T265,517.5629916241893
T266,517.5629916241893
T267,517.5629916241893
T268,517.5629916241893
T269,517.5629916241893
T270,517.5629916241893
T271,517.5629916241893
T272,517.5629916241893
T273,470.31101127908704
T274,517.5629916241893
T275,517.5629916241893
T276,517.5629916241893
T277,517.5629916241893
T278,517.5629916241893
T279,517.5629916241893
T280,517.5629916241893
T281,470.31101127908704
T282,517.5629916241893
T283,470.31101127908704
T284,470.31101127908704
T285,517.5629916241893
T286,517.5629916241893
T287,517.5629916241893
T288,495.8359750816987
T289,517.5629916241893
T290,517.5629916241893
T291,470.31101127908704
T292,517.5629916241893
T293,675.7479686469153
T294,517.5629916241893
T295,517.5629916241893
T296,517.5629916241893
T297,517.5629916241893
T298,570.2518549712645
T299,643.4961042682587
T300,610.8792289724889
T301,583.8474617515498
T302,610.8792289724889
T303,570.2518549712645
T304,610.8792289724889
T305,570.2518549712645
T306,583.8474617515498
T307,583.8474617515498
T308,643.0960125538327
T309,568.714760678281
T310,610.8792289724889
T311,643.0960125538327
T312,610.8792289724889
T313,610.8792289724889
T314,610.8792289724889
T315,610.8792289724889
T316,583.8474617515498
T317,610.8792289724889
T318,570.2518549712645
T319,610.8792289724889
T320,683.2640274299524
T321,568.714760678281
T322,583.8474617515498
T323,610.8792289724889
T324,570.2518549712645
T325,583.8474617515498
T326,610.8792289724889
T327,610.8792289724889
