TRIP_ID,TRAVEL_TIME
T1,784.9721833794605
T2,804.0945302140018
T3,750.469212861406
T4,780.5781648434619
T5,757.4590461251926
T7,777.7285335578202
T9,781.9998738870526
T10,772.0266557272018
T11,799.6472837932004
T19,790.1408497389009
T21,811.7926758261885
T24,905.9229818036133
T25,799.587822952653
T26,787.8179634349959
T27,771.892025466113
T28,888.3548875187275
T29,826.5662716284289
T30,798.9905264902467
T31,789.3975922519026
T32,820.0193855406607
T38,873.4617384723724
T39,774.5924190042781
T40,822.8712987663239
T41,792.1044851515832
T44,779.6002172719202
T45,807.0860474543989
T46,775.7354248074403
T49,884.1262247823627
T50,798.7370318570474
T51,971.6469457703039
T52,951.1468457679672
T53,790.5901818663302
T54,799.1031322724363
T55,843.0861134343346
T56,779.0914464644279
T57,758.3186465112076
T58,795.6850708870686
T61,811.7926758261885
T65,781.1848249344246
T66,864.4521637399048
T67,781.417624781991
T70,776.3002940826312
T73,755.2684390482844
T75,760.8530483155045
T77,742.7036408406375
T82,763.6739839662525
T85,737.9081722452819
T90,743.4806996845714
T96,799.4124746839201
T103,808.3014557557163
T104,788.4772093653447
T109,732.0175671709078
T110,831.681212666075
T112,799.49775303139
T113,660.0255958029437
T114,803.4609665568241
T118,795.1883763307968
T122,757.5758402225142
T123,841.3877520262848
T125,761.2501424407226
T130,747.9591975913021
T135,728.7814514464621
T136,629.821487742886
T137,749.9041055596877
T142,875.7062582034408
T143,792.4681905685238
T147,745.9958244739433
T149,824.0851247337185
T153,762.2898920201741
T155,743.6299980802656
T156,792.1283669376163
T162,892.4374402106107
T163,870.3551521464532
T166,829.0146784420972
T167,834.9028945995415
T171,841.2328162730056
T173,834.328279903534
T177,881.6316593417937
T178,851.3103966741354
T179,874.2988077879573
T181,878.2897315265359
T182,906.3760574768216
T184,948.432330998303
T188,847.586749210488
T189,843.8633797770962
T192,758.7318072363556
T195,851.4333134063853
T196,998.1151486817807
T199,878.884638495595
T202,817.4675122130733
T205,854.1188231956868
T207,855.4293175809281
T210,831.4037036773221
T213,863.5488567446307
T214,977.8570140669972
T218,870.5933663924585
T219,877.9767164717377
T221,761.289380573966
T222,983.5197108667253
T224,836.4488544173153
T225,838.6611254138662
T226,838.3027474055658
T227,786.0647891279377
T232,883.871093967307
T233,771.4470380839398
T236,757.1483396182122
T238,762.5259678686388
T247,774.7921653681416
T250,780.7279986722201
T254,773.8559182828079
T257,759.9202275415205
T258,766.5276059426816
T262,740.8499473569867
T273,753.426288713536
T281,713.1609524318167
T283,764.9226529907445
T284,770.5025289037163
T291,758.3447651195472
T298,673.6761760260937
T303,762.15889416918
T305,688.8209200706411
T318,681.4281711452145
T324,660.9360664732468
