TRIP_ID,TRAVEL_TIME
T1,655.3924
T2,655.3924
T3,655.3924
T4,655.3924
T5,655.3924
T6,655.39294
T7,655.3924
T8,655.39294
T9,655.3924
T10,655.3924
T11,655.3924
T12,655.39294
T13,655.39294
T14,655.39294
T15,655.39294
T16,655.39294
T17,655.39294
T18,655.39294
T19,655.3924
T20,655.39294
T21,655.3924
T22,655.39294
T23,655.39294
T24,655.3924
T25,655.3924
T26,655.3924
T27,655.3924
T28,655.3924
T29,655.3924
T30,655.3924
T31,655.3924
T32,655.3924
T33,655.39294
T34,655.39294
T35,655.39294
T36,655.39294
T37,655.39294
T38,655.3924
T39,655.3924
T40,655.3924
T41,655.3924
T42,655.39294
T43,655.39294
T44,655.3924
T45,655.3924
T46,655.3924
T47,655.39294
T48,655.39294
T49,655.3924
T50,655.3924
T51,655.3924
T52,655.3924
T53,655.3924
T54,655.3924
T55,655.3924
T56,655.3924
T57,655.3924
T58,655.3924
T59,655.39294
T60,655.39294
T61,655.3924
T62,655.39294
T63,655.39294
T64,655.39294
T65,655.3924
T66,655.3924
T67,655.3924
T68,655.39294
T69,655.39294
T70,655.3924
T71,655.39294
T72,655.39294
T73,655.3924
T74,655.39294
T75,655.3925
T76,655.39294
T77,655.3925
T78,655.39294
T79,655.39294
T80,655.39294
T81,655.39294
T82,655.3925
T83,655.39294
T84,655.39294
T85,655.3925
T86,655.39294
T87,655.39294
T88,655.39294
T90,655.3925
T91,655.39294
T92,655.39294
T93,655.39294
T94,655.39294
T95,655.39294
T96,655.3925
T98,655.39294
T99,655.39294
T100,655.39294
T101,655.39294
T102,655.39294
T103,655.3925
T104,655.3925
T107,655.39294
T109,655.3925
T110,655.3925
T111,655.39294
T112,655.3925
T113,655.3925
T114,655.3925
T115,655.39294
T116,655.39294
T117,655.39294
T118,655.3925
T119,655.39294
T120,655.39294
T121,655.39294
T122,655.3925
T123,655.3925
T124,655.39294
T125,655.3925
T126,655.39294
T127,655.39294
T128,655.39294
T129,655.39294
T130,655.3925
T131,655.39294
T132,655.39294
T133,655.39294
T134,655.39294
T135,655.3925
T136,655.3925
T137,655.3925
T138,655.39294
T139,655.39294
T140,655.39294
T141,655.39294
T142,655.3925
T143,655.3925
T144,655.39294
T145,655.39294
T146,655.39294
T147,655.3925
T148,655.39294
T149,655.3925
T151,655.39294
T152,655.39294
T153,655.3925
T154,655.39294
T155,655.3925
T156,655.3925
T157,655.39294
T158,655.39294
T159,655.393
T160,655.39294
T161,655.393
T162,655.39264
T163,655.39264
T164,655.39294
T166,655.39264
T167,655.39264
T168,655.39294
T169,655.393
T170,655.39294
T171,655.39264
T172,655.39294
T173,655.39264
T174,655.39294
T175,655.39294
T176,655.393
T177,655.39264
T178,655.39264
T179,655.39264
T180,655.393
T181,655.39264
T182,655.39264
T183,655.393
T184,655.39264
T185,655.39294
T186,655.39294
T187,655.39294
T188,655.39264
T189,655.39264
T190,655.39294
T191,655.393
T192,655.39264
T193,655.393
T194,655.39294
T195,655.39264
T196,655.39264
T197,655.39294
T198,655.39294
T199,655.39264
T200,655.39294
T201,655.393
T202,655.39264
T203,655.393
T204,655.393
T205,655.39264
T206,655.39294
T207,655.39264
T208,655.39294
T209,655.39294
T210,655.39264
T211,655.393
T212,655.393
T213,655.39264
T214,655.39264
T215,655.39294
T216,655.39294
T217,655.393
T218,655.39264
T219,655.39264
T220,655.393
T221,655.39264
T222,655.39264
T223,655.39294
T224,655.39264
T225,655.39264
T226,655.39264
T227,655.39264
T228,655.39294
T229,655.393
T230,655.39294
T231,655.393
T232,655.39264
T233,655.39264
T234,655.393
T235,655.39294
T236,655.39166
T237,655.3928
T238,655.39166
T239,655.3928
T240,655.3928
T241,655.3928
T242,655.3928
T243,655.3928
T244,655.3928
T245,655.3928
T246,655.3928
T247,655.39166
T248,655.3928
T249,655.3928
T250,655.39166
T251,655.3928
T252,655.3928
T253,655.3928
T254,655.39166
T255,655.3928
T256,655.3928
T257,655.39166
T258,655.39166
T259,655.3928
T260,655.3928
T261,655.3928
T262,655.39166
T263,655.3928
T264,655.3928
T265,655.3928
T266,655.3928
T267,655.3928
T268,655.3928
T269,655.3928
T270,655.3928
T271,655.3928
T272,655.3928
T273,655.39166
T274,655.3928
T275,655.3928
T276,655.3928
T277,655.3928
T278,655.3928
T279,655.3928
T280,655.3928
T281,655.39166
T282,655.3928
T283,655.39166
T284,655.39166
T285,655.3928
T286,655.3928
T287,655.3928
T288,655.3928
T289,655.3928
T290,655.3928
T291,655.39166
T292,655.3928
T293,655.3928
T294,655.3928
T295,655.3928
T296,655.3928
T297,655.3928
T298,655.39166
T299,655.3928
T300,655.3928
T301,655.3928
T302,655.3928
T303,655.39166
T304,655.3928
T305,655.39166
T306,655.3928
T307,655.3928
T308,655.3929
T309,655.3928
T310,655.3928
T311,655.3929
T312,655.3928
T313,655.3928
T314,655.3928
T315,655.3928
T316,655.3928
T317,655.3928
T318,655.39166
T319,655.3928
T320,655.3928
T321,655.3928
T322,655.3928
T323,655.3928
T324,655.39166
T325,655.3928
T326,655.3928
T327,655.3928
