TRIP_ID,TRAVEL_TIME
T1,784.4193696273774
T2,784.4193696273774
T3,784.4193696273774
T4,784.4193696273774
T5,784.4193696273774
T6,799.4806791332549
T7,784.4193696273774
T8,799.4806791332549
T9,784.4193696273774
T10,784.4193696273774
T11,784.4193696273774
T12,831.1395667431627
T13,831.1395667431627
T14,831.1395667431627
T15,831.1395667431627
T16,831.1395667431627
T17,831.1395667431627
T18,831.1395667431627
T19,784.4193696273774
T20,831.1395667431627
T21,784.4193696273774
T22,799.4806791332549
T23,799.4806791332549
T24,784.4193696273774
T25,784.4193696273774
T26,784.4193696273774
T27,784.4193696273774
T28,784.4193696273774
T29,784.4193696273774
T30,784.4193696273774
T31,784.4193696273774
T32,784.4193696273774
T33,831.1395667431627
T34,831.1395667431627
T35,831.1395667431627
T36,831.1395667431627
T37,799.4806791332549
T38,784.4193696273774
T39,784.4193696273774
T40,784.4193696273774
T41,784.4193696273774
T42,831.1395667431627
T43,831.1395667431627
T44,784.4193696273774
T45,784.4193696273774
T46,784.4193696273774
T47,831.1395667431627
T48,831.1395667431627
T49,784.4193696273774
T50,784.4193696273774
T51,784.4193696273774
T52,784.4193696273774
T53,784.4193696273774
T54,784.4193696273774
T55,784.4193696273774
T56,784.4193696273774
T57,784.4193696273774
T58,784.4193696273774
T59,831.1395667431627
T60,799.4806791332549
T61,784.4193696273774
T62,831.1395667431627
T63,831.1395667431627
T64,799.4806791332549
T65,784.4193696273774
T66,784.4193696273774
T67,784.4193696273774
T68,799.4806791332549
T69,831.1395667431627
T70,784.4193696273774
T71,915.6953905600275
T72,831.1395667431627
T73,784.4193696273774
T74,831.1395667431627
T75,721.0739789850865
T76,1007.1872738002698
T77,721.0739789850865
T78,1007.1872738002698
T79,1007.1872738002698
T80,1007.1872738002698
T81,796.0492119134556
T82,721.0739789850865
T83,796.0492119134556
T84,796.0492119134556
T85,721.0739789850865
T86,796.0492119134556
T87,1007.1872738002698
T88,1007.1872738002698
T90,721.0739789850865
T91,796.0492119134556
T92,796.0492119134556
T93,1007.1872738002698
T94,1007.1872738002698
T95,796.0492119134556
T96,663.8525637541022
T98,1024.516977097709
T99,796.0492119134556
T100,796.0492119134556
T101,796.0492119134556
T102,1007.1872738002698
T103,721.0739789850865
T104,721.0739789850865
T107,1007.1872738002698
T109,721.0739789850865
T110,721.0739789850865
T111,796.0492119134556
T112,721.0739789850865
T113,721.0739789850865
T114,721.0739789850865
T115,796.0492119134556
T116,796.0492119134556
T117,796.0492119134556
T118,721.0739789850865
T119,796.0492119134556
T120,796.0492119134556
T121,1007.1872738002698
T122,721.0739789850865
T123,663.8525637541022
T124,1007.1872738002698
T125,721.0739789850865
T126,796.0492119134556
T127,796.0492119134556
T128,796.0492119134556
T129,796.0492119134556
T130,721.0739789850865
T131,787.2913619834468
T132,1007.1872738002698
T133,796.0492119134556
T134,1007.1872738002698
T135,721.0739789850865
T136,721.0739789850865
T137,721.0739789850865
T138,1024.516977097709
T139,1007.1872738002698
T140,1007.1872738002698
T141,1007.1872738002698
T142,721.0739789850865
T143,721.0739789850865
T144,796.0492119134556
T145,796.0492119134556
T146,1007.1872738002698
T147,721.0739789850865
T148,796.0492119134556
T149,663.8525637541022
T151,796.0492119134556
T152,796.0492119134556
T153,721.0739789850865
T154,1007.1872738002698
T155,721.0739789850865
T156,721.0739789850865
T157,796.0492119134556
T158,952.6220316938591
T159,988.0460975583342
T160,952.6220316938591
T161,988.0460975583342
T162,852.9124652726083
T163,852.9124652726083
T164,952.6220316938591
T166,852.9124652726083
T167,852.9124652726083
T168,952.6220316938591
T169,988.0460975583342
T170,952.6220316938591
T171,852.9124652726083
T172,952.6220316938591
T173,852.9124652726083
T174,1069.7246003237344
T175,952.6220316938591
T176,988.0460975583342
T177,852.9124652726083
T178,852.9124652726083
T179,852.9124652726083
T180,988.0460975583342
T181,852.9124652726083
T182,852.9124652726083
T183,988.0460975583342
T184,852.9124652726083
T185,952.6220316938591
T186,952.6220316938591
T187,952.6220316938591
T188,852.9124652726083
T189,852.9124652726083
T190,952.6220316938591
T191,988.0460975583342
T192,852.9124652726083
T193,988.0460975583342
T194,952.6220316938591
T195,852.9124652726083
T196,852.9124652726083
T197,1069.7246003237344
T198,952.6220316938591
T199,852.9124652726083
T200,952.6220316938591
T201,988.0460975583342
T202,852.9124652726083
T203,988.0460975583342
T204,988.0460975583342
T205,852.9124652726083
T206,1069.7246003237344
T207,852.9124652726083
T208,996.1598973124492
T209,952.6220316938591
T210,852.9124652726083
T211,988.0460975583342
T212,988.0460975583342
T213,852.9124652726083
T214,852.9124652726083
T215,952.6220316938591
T216,952.6220316938591
T217,988.0460975583342
T218,852.9124652726083
T219,852.9124652726083
T220,988.0460975583342
T221,852.9124652726083
T222,852.9124652726083
T223,952.6220316938591
T224,793.8923049327831
T225,852.9124652726083
T226,852.9124652726083
T227,852.9124652726083
T228,1069.7246003237344
T229,988.0460975583342
T230,861.2918139888491
T231,988.0460975583342
T232,852.9124652726083
T233,852.9124652726083
T234,988.0460975583342
T235,952.6220316938591
T236,560.5882814106807
T237,597.3387135433484
T238,560.5882814106807
T239,597.3387135433484
T240,597.3387135433484
T241,597.3387135433484
T242,597.3387135433484
T243,597.3387135433484
T244,597.3387135433484
T245,597.3387135433484
T246,597.3387135433484
T247,560.5882814106807
T248,597.3387135433484
T249,597.3387135433484
T250,560.5882814106807
T251,673.7644820584002
T252,597.3387135433484
T253,597.3387135433484
T254,560.5882814106807
T255,597.3387135433484
T256,597.3387135433484
T257,560.5882814106807
T258,560.5882814106807
T259,597.3387135433484
T260,673.7644820584002
T261,597.3387135433484
T262,560.5882814106807
T263,597.3387135433484
T264,597.3387135433484
T265,597.3387135433484
T266,597.3387135433484
T267,597.3387135433484
T268,597.3387135433484
T269,597.3387135433484
T270,597.3387135433484
T271,597.3387135433484
T272,597.3387135433484
T273,560.5882814106807
T274,597.3387135433484
T275,597.3387135433484
T276,597.3387135433484
T277,597.3387135433484
T278,597.3387135433484
T279,597.3387135433484
T280,597.3387135433484
T281,560.5882814106807
T282,597.3387135433484
T283,560.5882814106807
T284,560.5882814106807
T285,597.3387135433484
T286,597.3387135433484
T287,597.3387135433484
T288,596.1179458657717
T289,597.3387135433484
T290,597.3387135433484
T291,560.5882814106807
T292,597.3387135433484
T293,673.7644820584002
T294,597.3387135433484
T295,597.3387135433484
T296,597.3387135433484
T297,597.3387135433484
T298,648.315560552081
T299,727.808876483767
T300,704.5886359445234
T301,728.3401298725597
T302,704.5886359445234
T303,648.315560552081
T304,704.5886359445234
T305,648.315560552081
T306,728.3401298725597
T307,728.3401298725597
T308,920.599425669706
T309,706.947597248083
T310,704.5886359445234
T311,920.599425669706
T312,704.5886359445234
T313,704.5886359445234
T314,704.5886359445234
T315,704.5886359445234
T316,728.3401298725597
